season,holdout_game,rps_v2,rps_book,d_book_v2,rps_paper,d_paper_v2
2017/18,58,0.14430625644034423,0.11267835146187177,-0.031627904978472454,0.19305097727488288,0.04874472083453865
2017/18,57,0.23208370604510112,0.1797910828226773,-0.05229262322242381,0.15285740862141553,-0.07922629742368559
2017/18,56,0.1427198270472419,0.1339662930941034,-0.008753533953138493,0.14164860709052396,-0.0010712199567179392
2017/18,55,0.23375077484978896,0.3195009553708097,0.08575018052102074,0.17843315794706088,-0.05531761690272807
2017/18,54,0.10936662262986568,0.10775011312948098,-0.001616509500384708,0.17700382290857078,0.0676372002787051
2017/18,53,0.15497825937236298,0.16942651577233375,0.014448256399970771,0.13228604807762046,-0.022692211294742526
2017/18,52,0.022680657508892546,0.04425482368663384,0.021574166177741293,0.06278991268992001,0.04010925518102747
2017/18,51,0.12565098305292186,0.13114727287174194,0.005496289818820083,0.16043404973599495,0.0347830666830731
2017/18,70,0.02884423020735433,0.1753915900539793,0.14654735984662498,0.04593197841248807,0.01708774820513374
2017/18,59,0.18858891944903852,0.23811350025182887,0.04952458080279035,0.2344412314490621,0.04585231200002357
2017/18,71,0.43995736991333917,0.6015648386629538,0.16160746874961468,0.436472075894137,-0.0034852940192021675
2017/18,93,0.36219596096116935,0.1344946118117749,-0.22770134914939444,0.4357106818992395,0.07351472093807015
2017/18,73,0.18243520188211948,0.15979789222266425,-0.022637309659455235,0.1846288939813014,0.0021936920991819098
2017/18,49,0.11709935837918481,0.12936665283250914,0.012267294453324334,0.12417310067228723,0.007073742293102425
2017/18,92,0.20042872705357095,0.22130755981762862,0.020878832764057664,0.20188659213506185,0.0014578650814909
2017/18,91,0.22928635962142568,0.09909386374558216,-0.13019249587584353,0.18209457829684597,-0.04719178132457971
2017/18,90,0.14925288669764442,0.20379617137667114,0.05454328467902672,0.11845321823647487,-0.03079966846116955
2017/18,89,0.32089994073836814,0.2700887927987876,-0.050811147939580525,0.32786529089588756,0.006965350157519423
2017/18,88,0.6464488766594103,0.7786386221936131,0.13218974553420282,0.6289494750810201,-0.01749940157839025
2017/18,87,0.0548978296551277,0.02409786470927684,-0.03079996494585086,0.10635615395139325,0.051458324296265553
2017/18,86,0.2660098109005229,0.1615664045287991,-0.10444340637172378,0.2611633920645766,-0.004846418835946276
2017/18,85,0.30901366878111547,0.222080643813788,-0.08693302496732747,0.2552627919427749,-0.05375087683834057
2017/18,72,0.4190103668470181,0.33039200656375584,-0.08861836028326225,0.3984129730902058,-0.0205973937568123
2017/18,84,0.35342797352002164,0.23603122121334252,-0.11739675230667912,0.27106975547738404,-0.0823582180426376
2017/18,82,0.09630792121275497,0.16243293104940612,0.06612500983665115,0.1470906865819075,0.05078276536915252
2017/18,81,0.03473964951813898,0.03910065644419575,0.004361006926056767,0.09730349321348133,0.06256384369534235
2017/18,80,0.26250580517034305,0.26295734166729173,0.00045153649694867903,0.23695037202235567,-0.02555543314798739
2017/18,79,0.11110829214937076,0.17435424076827988,0.06324594861890911,0.12173704281459831,0.010628750665227546
2017/18,78,0.07729640330950556,0.12393066644409839,0.04663426313459283,0.1838485019513374,0.10655209864183184
2017/18,77,0.21349611282934697,0.3094814282969615,0.09598531546761455,0.23416319342580272,0.02066708059645575
2017/18,76,0.14057526782024646,0.16143426201912725,0.020858994198880793,0.1261163932975658,-0.01445887452268066
2017/18,75,0.13254893338449966,0.16101985105100378,0.028470917666504114,0.12723963368484842,-0.005309299699651243
2017/18,74,0.3009276245789972,0.36756565501633925,0.06663803043734207,0.22544371296248977,-0.07548391161650742
2017/18,83,0.6369243809011851,0.6667038708177747,0.02977948991658963,0.5242553427560006,-0.11266903814518447
2017/18,48,0.24545915650920203,0.3450202179437134,0.09956106143451138,0.369415321326981,0.12395616481777899
2017/18,23,0.22044315837733683,0.17209687636827967,-0.04834628200905716,0.27547828104243655,0.05503512266509972
2017/18,46,0.1425889586881661,0.07567002260868491,-0.06691893607948118,0.1514102198995859,0.008821261211419795
2017/18,20,0.12566766765629928,0.12952159477550237,0.003853927119203099,0.12875228538424985,0.0030846177279505727
2017/18,19,0.09143661253754942,0.13658039084899892,0.0451437783114495,0.17854297071270475,0.08710635817515533
2017/18,18,0.3104488312584426,0.32897121447196304,0.018522383213520455,0.3293395169517017,0.018890685693259135
2017/18,17,0.04019969255201377,0.012251581359152993,-0.027948111192860777,0.070816725142603,0.030617032590589226
2017/18,16,0.11157279317690674,0.12349418862437705,0.011921395447470312,0.13831339484397706,0.02674060166707032
2017/18,15,0.08992538559130357,0.10775477765884772,0.01782939206754415,0.17410240476405914,0.08417701917275557
2017/18,14,0.0818206661277986,0.10998142321939021,0.028160757091591604,0.20276032752102635,0.12093966139322775
2017/18,13,0.21377651241213752,0.21079702031624367,-0.0029794920958938487,0.25008213655133144,0.036305624139193915
2017/18,12,0.2594482843454301,0.2916533555084074,0.03220507116297727,0.3204577689737413,0.061009484628311184
2017/18,21,0.12214318902816257,0.13651448945080583,0.014371300422643257,0.13903620782864945,0.01689301880048688
2017/18,11,0.17495053608884445,0.06396191328478422,-0.11098862280406023,0.18713037679954453,0.01217984071070008
2017/18,9,0.17071477885623448,0.18370363016489588,0.012988851308661398,0.26351898557682035,0.09280420672058587
2017/18,8,0.23800449681927666,0.11706915869162471,-0.12093533812765195,0.17338853178803898,-0.06461596503123768
2017/18,7,0.11856029760600027,0.13655153782462023,0.01799124021861996,0.12517766292819602,0.006617365322195742
2017/18,6,0.1351724998265691,0.13963635287511583,0.00446385304854674,0.13548680271911961,0.000314302892550522
2017/18,5,0.07616531351998301,0.09446232775723246,0.018297014237249443,0.1733247380822011,0.0971594245622181
2017/18,4,0.1667671035673351,0.1448693730752848,-0.021897730492050294,0.12035239980629694,-0.04641470376103815
2017/18,3,0.1635930157919568,0.24124957784250922,0.07765656205055244,0.15232492973291553,-0.011268086059041255
2017/18,2,0.49203931830791703,0.3795058289610485,-0.11253348934686852,0.3848407693569594,-0.10719854895095765
2017/18,47,0.1295937363369161,0.1378660859698641,0.008272349632948012,0.15928634269915604,0.029692606362239943
2017/18,10,0.463378509501846,0.24024313013146753,-0.22313537937037847,0.3542546935936971,-0.1091238159081489
2017/18,22,0.3405191425933898,0.311373092023493,-0.029146050569896775,0.3145580037928144,-0.02596113880057538
2017/18,1,0.5548946038657556,0.5782546295115821,0.02336002564582651,0.4844505477745006,-0.07044405609125504
2017/18,24,0.144978547194473,0.14271289068709733,-0.002265656507375674,0.12894803608253458,-0.016030511111938428
2017/18,44,0.15343701949827362,0.11987167664263249,-0.03356534285564114,0.22784502297500975,0.07440800347673612
2017/18,43,0.3780392393379542,0.41264428310160733,0.03460504376365314,0.3756710608542681,-0.0023681784836860897
2017/18,42,0.10996311424495164,0.06855316460305148,-0.04140994964190016,0.17658713395882558,0.06662401971387394
2017/18,41,0.13414577419817408,0.1461597785766808,0.01201400437850672,0.13841538370187764,0.004269609503703559
2017/18,40,0.26750520782177745,0.3320954941842758,0.06459028636249836,0.2885187389531987,0.021013531131421237
2017/18,39,0.16355837661752815,0.2209407954370682,0.057382418819540065,0.21817196024520738,0.054613583627679235
2017/18,38,0.12988793320509284,0.13510332355921678,0.005215390354123939,0.1330823844647491,0.0031944512596562558
2017/18,37,0.1816534457581946,0.22321436190936167,0.04156091615116708,0.15081924705639735,-0.03083419870179724
2017/18,36,0.17203857076517184,0.08131376891263843,-0.09072480185253341,0.12248213384724868,-0.04955643691792316
2017/18,35,0.18929763259456053,0.18153057091721014,-0.00776706167735039,0.13128789256913492,-0.05800974002542561
2017/18,45,0.3777654391050729,0.33967333509630143,-0.038092104008771444,0.30940276287040647,-0.06836267623466641
2017/18,33,0.16456869776489688,0.124883021140305,-0.03968567662459188,0.13113132517823614,-0.03343737258666074
2017/18,32,0.0688960968811876,0.04640249937942643,-0.02249359750176117,0.09512214994833104,0.026226053067143443
2017/18,31,0.08602919495250747,0.09297639328454593,0.006947198332038468,0.11459934765580441,0.02857015270329695
2017/18,30,0.47806183371500005,0.5119462136143267,0.03388437989932663,0.4007619397342902,-0.07729989398070986
2017/18,29,0.45898970157973623,0.4865239596561515,0.02753425807641524,0.33623166237511004,-0.12275803920462619
2017/18,28,0.08243294488583075,0.06595304230131552,-0.016479902584515232,0.11883869630553881,0.03640575141970806
2017/18,27,0.2860035048267258,0.2664436953003341,-0.01955980952639169,0.2860280079969518,2.4503170226009008e-05
2017/18,26,0.1355244515313031,0.11413395914406692,-0.021390492387236185,0.14516010884211086,0.00963565731080776
2017/18,25,0.43281035687230246,0.3093005726141542,-0.12350978425814824,0.33289069417356376,-0.0999196626987387
2017/18,34,0.2886223767917052,0.1299466498704752,-0.15867572692123003,0.280644751562737,-0.007977625228968221
2018/19,61,0.03883095245189471,0.033393015936636114,-0.005437936515258597,0.06490032596235966,0.026069373510464948
2018/19,62,0.3593942891441224,0.3822233442011025,0.022829055056980074,0.3093350239849727,-0.05005926515914971
2018/19,63,0.19919166095240776,0.2501869520835281,0.050995291131120335,0.19589746174694575,-0.003294199205462006
2018/19,67,0.15747901170642706,0.14488655489525723,-0.012592456811169828,0.13583898734745492,-0.021640024358972137
2018/19,65,0.2717101905411474,0.3700922513820261,0.0983820608408787,0.17252824371454717,-0.09918194682660025
2018/19,66,0.17262740814705854,0.18338904396778838,0.010761635820729837,0.14760001564456657,-0.025027392502491974
2018/19,60,0.29929568760614683,0.32638120923342945,0.027085521627282616,0.3772591926495227,0.07796350504337585
2018/19,64,0.5628541463792467,0.5876577043240139,0.024803557944767185,0.45224435493760773,-0.11060979144163896
2018/19,59,0.20557135566503015,0.3145999100760382,0.10902855441100806,0.33218942597479245,0.1266180703097623
2018/19,54,0.16999227661480898,0.07282825022482843,-0.09716402638998055,0.23349932578640625,0.06350704917159727
2018/19,57,0.11438957993087433,0.11043561234440302,-0.003953967586471305,0.206633645009418,0.09224406507854367
2018/19,56,0.13847313214052337,0.1392144269774999,0.0007412948369765193,0.13247700615290584,-0.005996125987617534
2018/19,55,0.20347669614611932,0.18531637940220577,-0.01816031674391355,0.2108190919916768,0.007342395845557487
2018/19,53,0.1626303990564358,0.2294753188670795,0.0668449198106437,0.144034111156451,-0.018596287899984798
2018/19,52,0.0593735286358603,0.03351506813762951,-0.02585846049823079,0.12540418587104432,0.06603065723518403
2018/19,51,0.024584811762276296,0.01241354275906119,-0.012171269003215105,0.09955615715216197,0.07497134538988567
2018/19,50,0.2460954657798001,0.1691772637342185,-0.07691820204558159,0.1911786912709921,-0.054916774508808
2018/19,49,0.10979226458427607,0.17822146117865273,0.06842919659437666,0.17002688865291932,0.060234624068643244
2018/19,68,0.14909210913576826,0.21281061589038366,0.0637185067546154,0.18477427962935206,0.0356821704935838
2018/19,58,0.5911215057687096,0.5876903146970662,-0.003431191071643358,0.579519606877321,-0.011601898891388629
2018/19,70,0.12785747436705372,0.09786760335667573,-0.02998987101037799,0.09661269429358152,-0.0312447800734722
2018/19,81,0.25490714981662965,0.13029339503025508,-0.12461375478637457,0.2959379706171365,0.04103082080050685
2018/19,72,0.14027317756509233,0.13975641414667528,-0.0005167634184170544,0.1408581086680601,0.0005849311029677562
2018/19,92,0.1240248407964299,0.07241921812779262,-0.05160562266863729,0.2887686153633422,0.1647437745669123
2018/19,91,0.22620897544748364,0.21733855298981658,-0.00887042245766706,0.31269796513456705,0.0864889896870834
2018/19,90,0.12710485772888838,0.042017812398076816,-0.08508704533081157,0.06077869114626847,-0.06632616658261992
2018/19,89,0.4077343567562497,0.20767444962734777,-0.20005990712890193,0.28667663836700147,-0.12105771838924823
2018/19,88,0.16422069703121567,0.19248318123633898,0.02826248420512331,0.144405549959385,-0.019815147071830658
2018/19,87,0.03147605180042664,0.03903517472859139,0.007559122928164748,0.09874473212446952,0.06726868032404287
2018/19,86,0.43847071971316215,0.4525859405179222,0.014115220804760076,0.2872464860090894,-0.15122423370407273
2018/19,85,0.0949497445167773,0.05097854241407067,-0.043971202102706636,0.09413032488457523,-0.0008194196322020703
2018/19,84,0.202235434801372,0.11937550095279442,-0.08285993384857757,0.17517460191825934,-0.027060832883112645
2018/19,71,0.011276362822001057,0.0030956984279659626,-0.008180664394035095,0.025045064585400973,0.013768701763399916
2018/19,83,0.4784910955315228,0.5504177455309475,0.07192664999942466,0.502174158979123,0.023683063447600183
2018/19,48,0.17118438714719,0.22976977729982057,0.05858539015263056,0.2326982358708114,0.061513848723621395
2018/19,80,0.3030635747898211,0.3219777999456313,0.018914225155810205,0.4162505986598056,0.11318702386998453
2018/19,79,0.23619457562027296,0.2559286283594489,0.019734052739175945,0.19209732341801916,-0.0440972522022538
2018/19,78,0.0616142631471219,0.05148759894256999,-0.01012666420455191,0.10335948183883076,0.04174521869170886
2018/19,77,0.25946248089377255,0.3299616660655398,0.07049918517176723,0.26222287289867824,0.0027603920049056874
2018/19,76,0.24192457911337645,0.27677277887162355,0.0348481997582471,0.31080598790901187,0.06888140879563542
2018/19,75,0.6180046635802328,0.5963464061747982,-0.02165825740543459,0.4336211476680476,-0.18438351591218516
2018/19,74,0.17017078214104303,0.1843063227697745,0.014135540628731458,0.1611203843265522,-0.009050397814490824
2018/19,73,0.11967393065587754,0.11163887259955005,-0.008035058056327496,0.20578344529960013,0.08610951464372259
2018/19,82,0.1607214660629985,0.19620482273082981,0.03548335666783131,0.1435659250986742,-0.017155540964324312
2018/19,47,0.061386401483978656,0.04068035610353192,-0.020706045380446736,0.0910744283354249,0.02968802685144624
2018/19,69,0.1389730558347275,0.17019604967095592,0.031222993836228424,0.14849537040433244,0.00952231456960495
2018/19,45,0.6234654130170962,0.5925970021635782,-0.03086841085351799,0.5948031343237297,-0.028662278693366572
2018/19,21,0.18882377724179414,0.22778417318020022,0.038960395938406084,0.16346579558301882,-0.025357981658775314
2018/19,20,0.5201680599356038,0.5298126543633288,0.009644594427725028,0.3557925133575527,-0.1643755465780511
2018/19,19,0.058127274217039074,0.0444400234862102,-0.013687250730828875,0.09386472508314585,0.035737450866106774
2018/19,18,0.015452886298072495,0.010294522959273869,-0.0051583633387986254,0.07322566158318838,0.05777277528511589
2018/19,17,0.13495890213143916,0.1647477128409221,0.029788810709482944,0.19058333267168465,0.05562443054024549
2018/19,16,0.1719873950525216,0.16042567631181526,-0.011561718740706356,0.1551142036907276,-0.01687319136179402
2018/19,15,0.16871536044556365,0.14535683910381236,-0.023358521341751287,0.14185496183628638,-0.026860398609277275
2018/19,14,0.22850390581465232,0.17779428261418495,-0.050709623200467374,0.25307512684686956,0.024571221032217233
2018/19,13,0.09683642136151877,0.09849190468701832,0.0016554833254995571,0.09442658502177455,-0.0024098363397442174
2018/19,22,0.10788155760959299,0.0993059130047477,-0.008575644604845292,0.10065358262960396,-0.0072279749799890325
2018/19,12,0.165951289097238,0.18976002192047375,0.023808732823235756,0.15202596893624093,-0.013925320160997068
2018/19,10,0.04137008202055362,0.0362183429868346,-0.005151739033719016,0.1024295752792237,0.06105949325867008
2018/19,9,0.07848723742127987,0.055938744826616524,-0.02254849259466335,0.1244029059758859,0.04591566855460602
2018/19,8,0.21964034155967085,0.27391772299395156,0.05427738143428071,0.1957742169681984,-0.023866124591472443
2018/19,7,0.2576236727955974,0.23599092486557377,-0.02163274793002362,0.2175509132637614,-0.040072759531836005
2018/19,6,0.30201517431202385,0.23934594977211993,-0.06266922453990392,0.2246819300866431,-0.07733324422538074
2018/19,5,0.05926415004105154,0.03917612993376257,-0.020088020107288967,0.06486640948578729,0.0056022594447357466
2018/19,4,0.03977074076222708,0.024662548937201854,-0.015108191825025225,0.13221321051324567,0.09244246975101858
2018/19,3,0.1608004813974645,0.1949294265613397,0.03412894516387521,0.1496714010357325,-0.011129080361731991
2018/19,2,0.15567999031058136,0.1350385425314794,-0.020641447779101957,0.1356951713905771,-0.019984818920004255
2018/19,11,0.2645237059023614,0.2603699647835499,-0.004153741118811505,0.27593311660063924,0.011409410698277833
2018/19,23,0.11077673776062391,0.08888032362927814,-0.02189641413134577,0.1673321998734861,0.05655546211286219
2018/19,1,0.13155496325721652,0.11206702120022484,-0.019487942056991683,0.20082285759805724,0.06926789434084071
2018/19,24,0.2547487638911442,0.3208790976353028,0.06613033374415861,0.25319986737123573,-0.0015488965199084714
2018/19,44,0.16351101534974455,0.08303310762904148,-0.08047790772070307,0.15484744416623952,-0.008663571183505026
2018/19,43,0.05872053496977367,0.03423534472105953,-0.024485190248714137,0.12086432095426954,0.06214378598449587
2018/19,42,0.12131732169970849,0.09812589479807907,-0.023191426901629425,0.10034749308256544,-0.020969828617143055
2018/19,41,0.07111558801187491,0.0712622997786463,0.0001467117667713902,0.12311555777113925,0.05199996975926434
2018/19,40,0.1357422453422043,0.13218944578199604,-0.003552799560208264,0.24604553801997198,0.11030329267776767
2018/19,46,0.05245222596608629,0.013753271536129654,-0.03869895442995664,0.14498305716386684,0.09253083119778055
