season,date,match_id,variant_current,outcome,p_home_current,p_draw_current,p_away_current,rps_current,variant_historical,p_home_historical,p_draw_historical,p_away_historical,rps_historical,delta_rps,mean_abs_probability_shift
2022/23,2023-04-30,2022/23|2023-04-30|Bayern Munich|Hertha,current_only,0,0.8242236506767774,0.10221016560153007,0.07356618372169263,0.018154654184386703,historical,0.8252260234155089,0.10136200639150719,0.07341197019298391,0.017967630129385907,0.0001870240550007965,0.000668248492487695
2022/23,2023-04-30,2022/23|2023-04-30|Wolfsburg|Mainz,current_only,0,0.46753694981913657,0.24911213815640232,0.28335091202446144,0.18190231957650124,historical,0.48989481226464504,0.24170697692569956,0.2683982108096553,0.16612245106017298,0.01577986851632826,0.014905241630339119
2022/23,2023-05-05,2022/23|2023-05-05|Leverkusen|FC Koln,current_only,2,0.5335863981539765,0.24922434779120986,0.21718925405481349,0.4487535541310964,historical,0.5095832328229156,0.25995482190798913,0.23046194526909541,0.4259319444266394,0.022821609704457013,0.016002110220707345
2022/23,2023-05-05,2022/23|2023-05-05|Mainz|Schalke 04,current_only,2,0.5862145002995112,0.23158920121123702,0.18219629848925198,0.5062251672830433,historical,0.5986270191044454,0.23168661974720337,0.16968636114835153,0.5238875234324701,-0.017662356149426794,0.008339958227267
2022/23,2023-05-06,2022/23|2023-05-06|Augsburg|Union Berlin,current_only,0,0.25925668433816895,0.34769824198745797,0.393045073674373,0.3515925448186883,historical,0.254998452877959,0.3457724827604657,0.39922906436157535,0.3572055755226268,-0.005613030703938482,0.004122660458134845
2022/23,2023-05-06,2022/23|2023-05-06|Freiburg|RB Leipzig,current_only,2,0.18022929583187483,0.22399252673288916,0.5957781774352362,0.0979389404568165,historical,0.1752092077750131,0.22321608875978372,0.6015747034652031,0.09472049170399423,0.0032184487528222755,0.003864350686644711
2022/23,2023-05-06,2022/23|2023-05-06|Hertha|Stuttgart,current_only,0,0.36077845768373884,0.2992419170659441,0.3399796252503169,0.26209516287326284,historical,0.3334839659309559,0.30377337936327997,0.3627426547057644,0.2879129286070562,-0.025817765733793352,0.018196327835188764
2022/23,2023-05-06,2022/23|2023-05-06|Hoffenheim|Ein Frankfurt,current_only,0,0.40877097340064694,0.3179743077040805,0.2732547188952729,0.21210995164607646,historical,0.3832411022621737,0.3231395969103523,0.2936193008274742,0.2333019158785965,-0.02119196423252004,0.01701991409231542
2022/23,2023-05-06,2022/23|2023-05-06|M'gladbach|Bochum,current_only,0,0.5587104919921924,0.21711355541722596,0.22417595259058204,0.12249564379883382,historical,0.5199279003866342,0.22751997465428733,0.25255212495907886,0.14712589832426573,-0.02463025452543191,0.025855061070372127
2022/23,2023-05-06,2022/23|2023-05-06|Werder Bremen|Bayern Munich,current_only,2,0.14105541444351397,0.16435303173965868,0.6945915538168276,0.056585474471925676,historical,0.12618448775244145,0.1385158367731235,0.7352996754744346,0.04299439337664272,0.013591081095282953,0.027138747771738247
